"year","doy","pond","site","sampletype","sampleID","dic_mgl","doc_mgl","tn_ugl","tp_ugl","pc_cyanofluor_avg","chl_cyanofluor_avg","vss_mgl","tss_mgl","nh4_ugl","no23_ugl","srp_ugl","chloride_mgl","sulfate_mgl","dilution","x254","x275","x276","x277","x278","x279","x280","x281","x282","x283","x284","x285","x286","x287","x288","x289","x290","x291","x292","x293","x294","x295","x296","x297","x298","x299","x300","x301","x302","x303","x304","x305","x306","x307","x308","x309","x310","x311","x312","x313","x314","x315","x316","x317","x318","x319","x320","x321","x322","x323","x324","x325","x326","x327","x328","x329","x330","x331","x332","x333","x334","x335","x336","x337","x338","x339","x340","x341","x342","x343","x344","x345","x346","x347","x348","x349","x350","x351","x352","x353","x354","x355","x356","x357","x358","x359","x360","x361","x362","x363","x364","x365","x366","x367","x368","x369","x370","x371","x372","x373","x374","x375","x376","x377","x378","x379","x380","x381","x382","x383","x384","x385","x386","x387","x388","x389","x390","x391","x392","x393","x394","x395","x396","x397","x398","x399","x400","x412","x440","x480","x510","x532","x555","yearfrac","date"
2023,136,"F","0","S","P23-136-F0-S",18.25,15.98,3056.044,638.548,8063.85,35054,48,38,14.293,8.4175,41.2475,90.9965,4.6339,1,0.410076598445227,0.315189872701135,NA,NA,0.30126695982095,NA,NA,0.287454290446635,NA,NA,0.273020071107204,NA,NA,0.257833813849374,NA,NA,0.243347511940157,NA,NA,0.229918449784717,NA,NA,0.217428437189129,NA,NA,0.206078118533487,NA,NA,0.19549069747055,NA,NA,0.185298731709991,NA,NA,0.175886356742113,NA,NA,0.167108286833193,NA,NA,0.158941903522932,NA,NA,0.151259113265115,NA,NA,0.143831495915249,NA,NA,0.137013144178178,NA,NA,0.130509251060088,NA,NA,0.124317402190729,NA,NA,0.118409799450422,NA,NA,0.112722421673217,NA,NA,0.107605713602003,NA,NA,0.102514691929745,NA,NA,0.0975875040950638,NA,NA,0.0930911499074903,NA,NA,0.0885778519262958,NA,NA,0.084315297385216,NA,NA,0.0802252712758064,NA,NA,0.0764132694318442,NA,NA,0.0726382571534908,NA,NA,0.0691552927154167,NA,NA,0.0656602219218368,NA,NA,0.0625665129493043,NA,NA,0.0595909632867303,NA,NA,0.0565883099812844,NA,NA,0.0538637562814697,NA,NA,0.0513377123585653,NA,NA,0.0488818756360368,NA,NA,0.0464438344162385,NA,NA,0.0442903420225566,NA,NA,0.0423783341693436,NA,NA,0.0404194130933133,NA,NA,NA,0.0217894749285445,NA,NA,NA,NA,2023.37260273973,2023-05-16
2023,136,"S","0","C","P23-136-S0-C",6.125,11.59,4133.298,320.176,39700.5,14167.5,75.9999999999999,53.9999999999999,25.448,5.018,8.608,136.117,4.0432,1,0.17793031366008,0.140717023830717,NA,NA,0.134615860151127,NA,NA,0.12819865264774,NA,NA,0.121096831357685,NA,NA,0.113179102636447,NA,NA,0.105528017675057,NA,NA,0.09815525828143,NA,NA,0.0909561245037162,NA,NA,0.084234116910551,NA,NA,0.0777596540250825,NA,NA,0.0715927355746453,NA,NA,0.0661573427554868,NA,NA,0.06131966518019,NA,NA,0.0571685358960033,NA,NA,0.0536065284113994,NA,NA,0.0503446337320004,NA,NA,0.0474608192295346,NA,NA,0.0448667087426506,NA,NA,0.0423515205683688,NA,NA,0.0399479668668576,NA,NA,0.0378779702607264,NA,NA,0.0358313266307045,NA,NA,0.0339426178629314,NA,NA,0.0321489174808643,NA,NA,0.0305075788738751,NA,NA,0.0290364548174118,NA,NA,0.027504758597135,NA,NA,0.0260558634268688,NA,NA,0.0248611340656211,NA,NA,0.0235774352775023,NA,NA,0.0223541135590214,NA,NA,0.0211830546734481,NA,NA,0.020144073760666,NA,NA,0.0191109671678149,NA,NA,0.0181035937509503,NA,NA,0.0171176895292935,NA,NA,0.0163234298241089,NA,NA,0.0155318908000392,NA,NA,0.0146239025381476,NA,NA,0.0138696417340766,NA,NA,0.0133850996294318,NA,NA,0.0126217980715401,NA,NA,NA,0.00591788095731163,NA,NA,NA,NA,2023.37260273973,2023-05-16
2023,136,"T","0","C","P23-136-T0-C",9.429,11.29,3992.853,353.262,12701,13670,66.0000000000002,50,27.176,7.47,4.348,136.117,3.1239,1,0.213034580249653,0.169407138552523,NA,NA,0.161424261325039,NA,NA,0.152946343300634,NA,NA,0.1437078209831,NA,NA,0.133651615479582,NA,NA,0.123909483043723,NA,NA,0.114709016797222,NA,NA,0.106394774618075,NA,NA,0.0987805484279206,NA,NA,0.0915030238999282,NA,NA,0.0848778898943544,NA,NA,0.0789270435556564,NA,NA,0.0735631171669221,NA,NA,0.0687786891626329,NA,NA,0.0645508095892387,NA,NA,0.0605849351248448,NA,NA,0.0570967319166953,NA,NA,0.0537991946122538,NA,NA,0.0508475169333006,NA,NA,0.0479351104889148,NA,NA,0.0452215580395301,NA,NA,0.0428506514100881,NA,NA,0.0406187612865506,NA,NA,0.0384242840816358,NA,NA,0.0363783095346366,NA,NA,0.0344956731067463,NA,NA,0.0326325622273791,NA,NA,0.0309821369070788,NA,NA,0.0293941788776924,NA,NA,0.0277721014451007,NA,NA,0.0263512379007447,NA,NA,0.0249345536184807,NA,NA,0.0235424570986557,NA,NA,0.0224786995019843,NA,NA,0.0211446456333976,NA,NA,0.0200119943555545,NA,NA,0.0190146827510267,NA,NA,0.0180378872096775,NA,NA,0.0170134759965994,NA,NA,0.0161156646303515,NA,NA,0.0154114359362766,NA,NA,0.014584772542469,NA,NA,NA,0.00699191368833178,NA,NA,NA,NA,2023.37260273973,2023-05-16
2023,136,"T","1","S","P23-136-T1-S",7.413,10.16,3906.187,293.052,21307,13096,63.9999999999999,48,17.425,39.205,4.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.37260273973,2023-05-16
2023,136,"W","0","C","P23-136-W0-C",7.339,10.48,2989.501,255.286,13405,23470.5,40,30,77.563,18.052,20.232,82.8203,3.667,1,0.239047234481566,0.186839764956175,NA,NA,0.178263060324102,NA,NA,0.169673156509933,NA,NA,0.160690878843984,NA,NA,0.151153838625723,NA,NA,0.142203094775361,NA,NA,0.133543462760477,NA,NA,0.125680388521412,NA,NA,0.11844431510246,NA,NA,0.111385932224058,NA,NA,0.104932875109081,NA,NA,0.0989082962647323,NA,NA,0.0934633129116377,NA,NA,0.0884194033293376,NA,NA,0.0838919992080387,NA,NA,0.0794737360779915,NA,NA,0.075555567628319,NA,NA,0.0717959022149276,NA,NA,0.0682038816959336,NA,NA,0.0648120318908394,NA,NA,0.0616998298254771,NA,NA,0.0587243525785792,NA,NA,0.0558944335804327,NA,NA,0.0531850786067415,NA,NA,0.0507452744807566,NA,NA,0.0482723108821069,NA,NA,0.0459252849927232,NA,NA,0.0437166064259094,NA,NA,0.0418125320199213,NA,NA,0.0397199882783682,NA,NA,0.0376577543830396,NA,NA,0.0361260972655542,NA,NA,0.0343213586471389,NA,NA,0.0326342865130464,NA,NA,0.0311283051096238,NA,NA,0.0295265909348925,NA,NA,0.0282207294584512,NA,NA,0.0268782595088508,NA,NA,0.0254707045318351,NA,NA,0.0243467948590375,NA,NA,0.0232771253911555,NA,NA,0.0221866453148207,NA,NA,NA,0.0111655993008532,NA,NA,NA,NA,2023.37260273973,2023-05-16
2023,142,"T","0","V","P23-142-T0-V",10.55,28.84,5236.538,46.418,NA,NA,NA,NA,16.076,1.887,4.686,149.5415,3.3953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.38904109589,2023-05-22
2023,143,"F","0","S","P23-143-F0-S",22.63,25.63,4180.434,860.903,9793.1,53929,87.9999999999997,55.9999999999999,12.623,22.138,54.075,104.652,5.4771,1,0.544426908323214,0.406672761170099,NA,NA,0.387013920918084,NA,NA,0.367410686927962,NA,NA,0.34701349909463,NA,NA,0.325472086001365,NA,NA,0.30485051110587,NA,NA,0.285995475540321,NA,NA,0.268568334555566,NA,NA,0.252728552386731,NA,NA,0.237535708833928,NA,NA,0.223522560445148,NA,NA,0.210360603191928,NA,NA,0.198070236492337,NA,NA,0.186675454027752,NA,NA,0.176234759458609,NA,NA,0.166037801644668,NA,NA,0.156745995773797,NA,NA,0.148021917208063,NA,NA,0.139747151521246,NA,NA,0.131982105943618,NA,NA,0.124713440585527,NA,NA,0.118082101018567,NA,NA,0.111819009572425,NA,NA,0.105799343570083,NA,NA,0.100184740283231,NA,NA,0.0947868369782334,NA,NA,0.0897157090630995,NA,NA,0.0848345911415269,NA,NA,0.080290576143731,NA,NA,0.0758565360598219,NA,NA,0.0715831879516452,NA,NA,0.0676772970582648,NA,NA,0.064039780887271,NA,NA,0.0604182817100001,NA,NA,0.0570437925178144,NA,NA,0.0538739917129307,NA,NA,0.0510346368806037,NA,NA,0.0482807287767403,NA,NA,0.0454701820338201,NA,NA,0.0430573186345271,NA,NA,0.0409336903761751,NA,NA,0.0387040209927336,NA,NA,NA,0.0184788211167214,NA,NA,NA,NA,2023.39178082192,2023-05-23
2023,143,"S","0","C","P23-143-S0-C",6.539,11.62,3996.012,347.87,21429,16757,87.9999999999997,15.9999999999999,10.233,11.285,4.309,131.7692,3.2634,1,0.185991440711201,0.144696329858336,NA,NA,0.137867620218834,NA,NA,0.130674718835081,NA,NA,0.122911203554297,NA,NA,0.114372633973645,NA,NA,0.106178222762602,NA,NA,0.0986295679160747,NA,NA,0.0914424034558006,NA,NA,0.0849601436777524,NA,NA,0.0788584927452291,NA,NA,0.073102050886138,NA,NA,0.0680317889699623,NA,NA,0.0634464824759241,NA,NA,0.0593645746773138,NA,NA,0.055836760105977,NA,NA,0.0524863538103405,NA,NA,0.0494800342197954,NA,NA,0.0467763733407455,NA,NA,0.0441552521324095,NA,NA,0.0417031829950853,NA,NA,0.0394622544297089,NA,NA,0.0374282398420113,NA,NA,0.0354842639148583,NA,NA,0.0335634462321994,NA,NA,0.0319220520221549,NA,NA,0.0302978312699359,NA,NA,0.0288723993866262,NA,NA,0.0272978506362995,NA,NA,0.026026485925563,NA,NA,0.0247684809039307,NA,NA,0.0234520023533702,NA,NA,0.0222907574557673,NA,NA,0.0211932261891949,NA,NA,0.0201254700362231,NA,NA,0.0190781182107114,NA,NA,0.0180753890552756,NA,NA,0.0171291340752372,NA,NA,0.0163357888523708,NA,NA,0.0152928548776355,NA,NA,0.0145060575334054,NA,NA,0.0138892327463688,NA,NA,0.0132036663448219,NA,NA,NA,0.00578365388896996,NA,NA,NA,NA,2023.39178082192,2023-05-23
2023,143,"T","0","C","P23-143-T0-C",12.52,13.33,4815.265,532.212,11900,15320.5,91.9999999999999,60.0000000000001,11.292,12.453,3.667,145.8938,3.2832,1,0.237493829776983,0.183489229871911,NA,NA,0.174000298892253,NA,NA,0.16442328978445,NA,NA,0.154281364715369,NA,NA,0.143648773092244,NA,NA,0.133486717664405,NA,NA,0.123833787070739,NA,NA,0.114989110874791,NA,NA,0.106944958137911,NA,NA,0.0993471461013809,NA,NA,0.092298314477122,NA,NA,0.0859575983096598,NA,NA,0.0803035226023118,NA,NA,0.0751972438731572,NA,NA,0.0706046354650416,NA,NA,0.0662794214868966,NA,NA,0.0624487605340697,NA,NA,0.0588557605261311,NA,NA,0.0554825490575572,NA,NA,0.0522826881363929,NA,NA,0.049312555296276,NA,NA,0.0466846960233248,NA,NA,0.0441329423423944,NA,NA,0.0417348009609237,NA,NA,0.039455302186049,NA,NA,0.0374174664732027,NA,NA,0.0353989345282714,NA,NA,0.0334082867780622,NA,NA,0.0317684337713984,NA,NA,0.0300773805671836,NA,NA,0.0284572705383205,NA,NA,0.026944150686071,NA,NA,0.0255267253243965,NA,NA,0.0241732541346181,NA,NA,0.0228139957149678,NA,NA,0.021613943897573,NA,NA,0.0204921320146991,NA,NA,0.0193002525859823,NA,NA,0.018179710777635,NA,NA,0.0172103056953566,NA,NA,0.0163511042052866,NA,NA,0.0154721413504685,NA,NA,NA,0.0072612512566231,NA,NA,NA,NA,2023.39178082192,2023-05-23
2023,143,"W","0","C","P23-143-W0-C",8.017,12.02,3052.704,228.912,10315,20693,83.9999999999996,31.9999999999998,19.351,15.633,5.534,83.512,4.132,1,0.254314462897857,0.196405835516477,NA,NA,0.18731411963621,NA,NA,0.178134223075447,NA,NA,0.168590013575001,NA,NA,0.158449284968762,NA,NA,0.148816242943336,NA,NA,0.139633541196311,NA,NA,0.131132867609169,NA,NA,0.123237670324025,NA,NA,0.115571155371547,NA,NA,0.108331163603184,NA,NA,0.101812211862087,NA,NA,0.0957112424322293,NA,NA,0.0901802805748938,NA,NA,0.0851869327682155,NA,NA,0.0804146860273279,NA,NA,0.0760371615459216,NA,NA,0.0719042908678919,NA,NA,0.0680818419756624,NA,NA,0.0644116555732499,NA,NA,0.0609835407284825,NA,NA,0.0579396101697484,NA,NA,0.0549220976255023,NA,NA,0.0521594243421454,NA,NA,0.0496520863278144,NA,NA,0.0470533748820612,NA,NA,0.0446727830813603,NA,NA,0.0424466217516029,NA,NA,0.0404243000680763,NA,NA,0.0382015919583038,NA,NA,0.0362441953180371,NA,NA,0.0345168941794829,NA,NA,0.0326540035124548,NA,NA,0.0309747041944009,NA,NA,0.0294513717863804,NA,NA,0.0278899054146282,NA,NA,0.026497154918107,NA,NA,0.0252034813975323,NA,NA,0.0238890035767343,NA,NA,0.0226436079801594,NA,NA,0.0216335462606845,NA,NA,0.0205599218782873,NA,NA,NA,0.00975696047790537,NA,NA,NA,NA,2023.39178082192,2023-05-23
2023,146,"S","9","V","P23-146-S9-V",7.14,21.96,3100.812,221.694,NA,NA,NA,NA,119.535,13.577,11.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.4,2023-05-26
2023,147,"O","9","V","P23-147-O9-V",50.32,53.27,1059.429,116.027,NA,NA,NA,NA,18.734,2.144,3.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.40273972603,2023-05-27
2023,150,"F","0","S","P23-150-F0-S",30.32,73.33,4713.496,877.97,10334.5,54152.5,108,67.9999999999997,25.333,22.967,24.267,221.5332,7.6173,1,0.618606167267482,0.460970202843057,0.452967994941111,0.445669366292613,0.437918494396653,0.430560275124586,0.422915763410066,0.415462125815763,0.408041052602413,0.400226402024482,0.393159621800393,0.38544062064029,0.378332886397968,0.370321025813625,0.362937970007124,0.356071393436952,0.348607289754019,0.342114161725798,0.335044623315705,0.328134100023732,0.321703756816059,0.315097904237772,0.308423039066214,0.302347282292265,0.296094649357784,0.290147952813386,0.284118178633061,0.277945784782801,0.272663284285266,0.266828815088741,0.26126297664848,0.256070160784113,0.250826137336858,0.24593957291205,0.240804060671399,0.236068982735072,0.231269724857081,0.226636610797049,0.222098566700291,0.217897769665099,0.213504072119402,0.209241236313358,0.205188530613609,0.20115408790392,0.197149388043417,0.193282264464012,0.189568733350842,0.18577113540303,0.18230067285163,0.178801147148449,0.175280160560833,0.172012349532186,0.168702555036212,0.165393890354017,0.16231581044894,0.159227038947646,0.156177236803136,0.1533442013363,0.150368601982191,0.147544616063121,0.144949558314854,0.14215202813869,0.139457986234435,0.13707409047412,0.134602873129429,0.132053060437944,0.129689422703036,0.127533739188971,0.125090872026298,0.122775228108448,0.120841400107202,0.118437763301378,0.116315588147283,0.114330571784658,0.112212999283471,0.110111897967169,0.108078638018899,0.106256410560894,0.104306980131746,0.102265921106461,0.100503003421239,0.0986707639593242,0.0968147265117694,0.0950404125321609,0.0933689175998395,0.0914908677829109,0.0898348435477888,0.0881150517192239,0.0865584674082598,0.0848756127209333,0.0832617794556736,0.0817772092876755,0.0803702296498136,0.078792409795517,0.0772800007718752,0.0758937403325961,0.0743816790081569,0.0731250905330601,0.0716311454702572,0.0704294084849447,0.0690124551911323,0.067762090994001,0.0664680702542587,0.0653178274734483,0.0640450095312329,0.0628085825967568,0.0618727895684027,0.0605448568868177,0.0595683995677055,0.0584301459527478,0.057441720679954,0.0563052863526509,0.0554529000486708,0.0543462590941872,0.0532461924695187,0.0523906790330884,0.0515083235762112,0.0504300344691388,0.0496034348082543,0.048728032650742,0.0477651902771363,0.0471519196222096,0.0462538492991674,0.045292774283967,0.0446937047893718,0.0437921518063983,0.0429728179367808,0.0348227595151744,0.0215488412400664,0.0119766972192221,0.00819100771009249,0.00637928320601014,0.00496777366123426,2023.41095890411,2023-05-30
2023,150,"L","9","V","P23-150-L9-V",34.23,43.96,413.785,23.926,NA,NA,NA,NA,7.8025,0.6245,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.41095890411,2023-05-30
2023,150,"S","0","C","P23-150-S0-C",7.28,21.23,4655.935,542.586,17157.5,27183,104,67.9999999999997,25.285,9.441,5.615,181.4502,3.2716,1,0.213006929297733,0.176258170351892,0.17361840629215,0.17119492752157,0.168481581097786,0.165833926731011,0.16308084501395,0.160232808161477,0.157287962291255,0.154196368453997,0.151335129949256,0.148045648446799,0.145084638564665,0.141441616060475,0.138253871447537,0.135121619885954,0.131625907909319,0.12872454327002,0.125353660994618,0.122049121080396,0.119140904859755,0.116036114120235,0.112898234501541,0.109844152235824,0.106948212747845,0.104013428490582,0.101150522116715,0.098224417371595,0.095886781671147,0.093114970202274,0.0904763954364927,0.0882232357924918,0.0858621178564563,0.0835577641979526,0.0814189121200212,0.0794987990133047,0.0774122550512397,0.0755658395566215,0.0738558427828231,0.0720928453498602,0.0704742254143853,0.068974210218208,0.0675116371672184,0.0659814292918939,0.0647040300556985,0.0632727585781216,0.0620791355024465,0.0608643415951535,0.0597731578009597,0.0585657595280984,0.0575058885235416,0.0564873434623,0.0553710963090335,0.0544244753211072,0.0535132365137312,0.0524440210700864,0.0515402464661503,0.0507961874625718,0.0497967959612716,0.0489481304900245,0.048235945703783,0.0473526183959125,0.0464813977485508,0.045781735362934,0.0450806634954395,0.0441690736225659,0.0436239202362128,0.0428659370052905,0.0421056139915957,0.0414000035783045,0.0408166664206394,0.0399464971951497,0.0394259895578589,0.0388072526658883,0.0381044001930837,0.0374598761681302,0.0369718662143118,0.0362039042992365,0.0358586765005427,0.0351631872836418,0.0346082073577486,0.034035422055773,0.0335327966918065,0.0329378021916598,0.0325554808828641,0.0319715824600123,0.0314107324331249,0.0309761518320395,0.0304544521546443,0.0299453290421818,0.0295595473846844,0.0290801632349524,0.0287490660349857,0.028250066373527,0.027805610736846,0.0274295439525287,0.0269441975071217,0.0266216964634566,0.0261942641103271,0.0259249206239541,0.0253658637745519,0.0251242996772479,0.0247007717782631,0.0244142047975822,0.0240469457626707,0.0236527458622933,0.0234264498715208,0.0230273579241318,0.0227772638248487,0.02236419430063,0.0220648870810191,0.0218104045678359,0.0216418489391712,0.0211678042118774,0.0208299976437714,0.0207406215023259,0.0203303684900232,0.0199943302682622,0.0198822123638206,0.0195046962871997,0.0191747517338159,0.0191487299565501,0.0188256776386487,0.0184488037599732,0.0184355573700617,0.0181267865536532,0.0177516171825858,0.0157352081005671,0.0116207785068176,0.00625879050418337,0.00457365747959855,0.00315461174309136,0.00250914870270905,2023.41095890411,2023-05-30
2023,150,"T","0","C","P23-150-T0-C",17.54,34.74,3019.581,257.235,7569.65,19286,72.0000000000004,32.0000000000004,40.901,22.416,4.938,197.5893,2.9088,1,0.256487425838708,0.198860814433627,0.195519870911625,0.192463416463689,0.189156020153948,0.185934418824027,0.182648597400866,0.179373933345028,0.176040446281152,0.172535648166591,0.169386612923203,0.165875299276102,0.162603062815783,0.158831435485915,0.155434875192697,0.152139179027748,0.148690161800659,0.145504028025603,0.142109923535395,0.138787305127075,0.135586945601942,0.132408933126327,0.129319154203597,0.126071014885302,0.123008900731498,0.120003933682691,0.116905118609847,0.113742268957739,0.111128686782847,0.108179074931498,0.105270401612444,0.102666144211829,0.100054697904798,0.0976032575764413,0.0951279261246584,0.0928754924670468,0.0906130535225499,0.0885849342838398,0.0865231611094702,0.0846646536816634,0.082857157900075,0.0811195869362749,0.0794235399750815,0.0777622488512562,0.0762237206685358,0.0746182759199881,0.073251283574818,0.0717876638954752,0.070435544919701,0.069041059028784,0.067840110064595,0.0664869772835236,0.0653034816400917,0.064014838423411,0.0629160246481259,0.0618079585612441,0.0605297452948122,0.0595243466895723,0.0584270585595773,0.0573332740437651,0.0563679729278523,0.0553247014192657,0.0542729928634705,0.0534373996873613,0.05239198999832,0.0514401656709339,0.0507215678844207,0.04963488525634,0.0488517487685238,0.0480426948260079,0.0472151113619717,0.0462390181434507,0.0456371100736242,0.0447213203742207,0.0440186647653542,0.0431915740952938,0.0424551867470029,0.0417442471111592,0.0409538900930774,0.0402509897896467,0.0396306844597133,0.0388159711273672,0.0381875628433295,0.0374857735565542,0.0369670672307137,0.0361752417456069,0.0354735301717509,0.0349849840341941,0.0342530609533776,0.0336027131883607,0.0330649379456552,0.0325690986692109,0.0319622500130234,0.0314408172369423,0.0308813395259111,0.0303225909388026,0.0296967330539096,0.0293932056542941,0.0286593279958724,0.028292350483235,0.0278169413156484,0.0272977671058117,0.0266827664997268,0.0264638960377812,0.0258534120698189,0.025395626232268,0.0250194644786951,0.0246227716311156,0.0241303479037021,0.0237784012421489,0.0234152251454811,0.0228968058613117,0.0226391800478512,0.0222128750496559,0.0217511903598581,0.0214945104263317,0.0210584087978159,0.0206710979696334,0.0203613989255553,0.0199212512550834,0.0196371269513575,0.0193896687119012,0.0190417318532768,0.0186784092403781,0.0183847723184408,0.0180590597168234,0.0177945758554981,0.0145166251505929,0.00949753691443093,0.00569686913309144,0.00405053198136729,0.00330951529951246,0.00286730164932088,2023.41095890411,2023-05-30
